<NUMBER OF ZONES> 1117
<NUMBER OF NODES> 7466
<FIRST THRU NODE> 1118
<NUMBER OF LINKS> 18710
<END OF METADATA>

~	Tail	Head	Capacity	Length	FFT	B	Power	Speed	Toll	Type	;
	5248	5913	2775	316.8	0.1	0.15	4	36	0	1	;
	3440	3426	2775	316.8	0.1	0.15	4	36	0	1	;
	3426	3440	2775	316.8	0.1	0.15	4	36	0	1	;
	4667	7034	2775	105.6	0.033333333	0.15	4	36	0	1	;
	7034	4667	2775	105.6	0.033333333	0.15	4	36	0	1	;
	4668	6572	2775	1742.4	0.55	0.15	4	36	0	1	;
	6572	4668	2775	1742.4	0.55	0.15	4	36	0	1	;
	7034	4668	2775	105.6	0.033333333	0.15	4	36	0	1	;
	4668	7034	2775	105.6	0.033333333	0.15	4	36	0	1	;
	7103	6969	2775	2006.4	0.633333333	0.15	4	36	0	1	;
	6969	7103	2775	2006.4	0.633333333	0.15	4	36	0	1	;
	7104	6572	2775	844.8	0.266666667	0.15	4	36	0	1	;
	6572	7104	2775	844.8	0.266666667	0.15	4	36	0	1	;
	7299	2445	2775	950.4	0.3	0.15	4	36	0	1	;
	2445	7299	2775	950.4	0.3	0.15	4	36	0	1	;
	7304	7299	2775	158.4	0.05	0.15	4	36	0	1	;
	7299	7304	2775	158.4	0.05	0.15	4	36	0	1	;
	7305	2388	2775	897.6	0.283333333	0.15	4	36	0	1	;
	2388	7305	2775	897.6	0.283333333	0.15	4	36	0	1	;
	2211	6565	1950	211.2	0.05	0.15	4	48	0	1	;
	6565	2211	1950	211.2	0.05	0.15	4	48	0	1	;
	2212	2229	1950	8606.4	2.0375	0.15	4	48	0	1	;
	2229	2212	1950	8606.4	2.0375	0.15	4	48	0	1	;
	2355	2229	1950	6441.6	1.525	0.15	4	48	0	1	;
	2229	2355	1950	6441.6	1.525	0.15	4	48	0	1	;
	2383	2384	1950	2587.2	0.6125	0.15	4	48	0	1	;
	2384	2383	1950	2587.2	0.6125	0.15	4	48	0	1	;
	2384	2355	1950	2323.2	0.55	0.15	4	48	0	1	;
	2355	2384	1950	2323.2	0.55	0.15	4	48	0	1	;
	2385	2383	1950	1584	0.375	0.15	4	48	0	1	;
	2383	2385	1950	1584	0.375	0.15	4	48	0	1	;
	2385	2299	1950	844.8	0.2	0.15	4	48	0	1	;
	2299	2385	1950	844.8	0.2	0.15	4	48	0	1	;
	6565	2212	1950	3537.6	0.8375	0.15	4	48	0	1	;
	2212	6565	1950	3537.6	0.8375	0.15	4	48	0	1	;
	1581	1576	800	369.6	0.175	0.15	4	24	0	1	;
	1576	1581	800	369.6	0.175	0.15	4	24	0	1	;
	1540	1580	800	528	0.25	0.15	4	24	0	1	;
	1580	1540	800	528	0.25	0.15	4	24	0	1	;
	1580	1581	800	158.4	0.075	0.15	4	24	0	1	;
	1581	1580	800	158.4	0.075	0.15	4	24	0	1	;
	3313	3315	800	316.8	0.15	0.15	4	24	0	1	;
	3315	3313	800	316.8	0.15	0.15	4	24	0	1	;
	3344	3345	800	264	0.125	0.15	4	24	0	1	;
	3345	3344	800	264	0.125	0.15	4	24	0	1	;
	3313	3353	800	739.2	0.35	0.15	4	24	0	1	;
	3353	3313	800	739.2	0.35	0.15	4	24	0	1	;
	3323	3353	800	369.6	0.175	0.15	4	24	0	1	;
	3353	3323	800	369.6	0.175	0.15	4	24	0	1	;
	3345	3323	800	52.8	0.025	0.15	4	24	0	1	;
	3323	3345	800	52.8	0.025	0.15	4	24	0	1	;
	3356	3355	800	369.6	0.175	0.15	4	24	0	1	;
	3355	3356	800	369.6	0.175	0.15	4	24	0	1	;
	3355	3315	800	475.2	0.225	0.15	4	24	0	1	;
	3315	3355	800	475.2	0.225	0.15	4	24	0	1	;
	3809	3636	800	105.6	0.05	0.15	4	24	0	1	;
	3636	3809	800	105.6	0.05	0.15	4	24	0	1	;
	1256	1257	875	475.2	0.174193436	0.15	4	31.00002	0	1	;
	1257	1256	875	475.2	0.174193436	0.15	4	31.00002	0	1	;
	1582	7364	875	264	0.096774131	0.15	4	31.00002	0	1	;
	7364	1582	875	264	0.096774131	0.15	4	31.00002	0	1	;
	1540	1579	875	316.8	0.116128957	0.15	4	31.00002	0	1	;
	1579	1540	875	316.8	0.116128957	0.15	4	31.00002	0	1	;
	1579	1582	875	158.4	0.058064479	0.15	4	31.00002	0	1	;
	1582	1579	875	158.4	0.058064479	0.15	4	31.00002	0	1	;
	1849	1850	875	1108.8	0.406451351	0.15	4	31.00002	0	1	;
	1850	1849	875	1108.8	0.406451351	0.15	4	31.00002	0	1	;
	1850	1873	875	1267.2	0.464515829	0.15	4	31.00002	0	1	;
	1873	1850	875	1267.2	0.464515829	0.15	4	31.00002	0	1	;
	3344	3298	875	739.2	0.270967567	0.15	4	31.00002	0	1	;
	3298	3344	875	739.2	0.270967567	0.15	4	31.00002	0	1	;
	3298	3244	875	686.4	0.251612741	0.15	4	31.00002	0	1	;
	3244	3298	875	686.4	0.251612741	0.15	4	31.00002	0	1	;
	3520	3521	875	3220.8	1.1806444	0.15	4	31.00002	0	1	;
	3521	3520	875	3220.8	1.1806444	0.15	4	31.00002	0	1	;
	3636	3637	875	1425.6	0.522580308	0.15	4	31.00002	0	1	;
	3637	3636	875	1425.6	0.522580308	0.15	4	31.00002	0	1	;
	3658	3659	875	897.6	0.329032046	0.15	4	31.00002	0	1	;
	3659	3658	875	897.6	0.329032046	0.15	4	31.00002	0	1	;
	3706	3702	875	633.6	0.232257915	0.15	4	31.00002	0	1	;
	3702	3706	875	633.6	0.232257915	0.15	4	31.00002	0	1	;
	3637	3706	875	316.8	0.116128957	0.15	4	31.00002	0	1	;
	3706	3637	875	316.8	0.116128957	0.15	4	31.00002	0	1	;
	3869	3877	875	1584	0.580644787	0.15	4	31.00002	0	1	;
	3877	3869	875	1584	0.580644787	0.15	4	31.00002	0	1	;
	3877	3658	875	475.2	0.174193436	0.15	4	31.00002	0	1	;
	3658	3877	875	475.2	0.174193436	0.15	4	31.00002	0	1	;
	3934	3935	875	1267.2	0.464515829	0.15	4	31.00002	0	1	;
	3935	3934	875	1267.2	0.464515829	0.15	4	31.00002	0	1	;
	3966	3967	875	2851.2	1.045160616	0.15	4	31.00002	0	1	;
	3967	3966	875	2851.2	1.045160616	0.15	4	31.00002	0	1	;
	3975	3976	875	369.6	0.135483784	0.15	4	31.00002	0	1	;
	3976	3975	875	369.6	0.135483784	0.15	4	31.00002	0	1	;
	3933	3980	875	3168	1.161289573	0.15	4	31.00002	0	1	;
	3980	3933	875	3168	1.161289573	0.15	4	31.00002	0	1	;
	3981	3520	875	950.4	0.348386872	0.15	4	31.00002	0	1	;
	3520	3981	875	950.4	0.348386872	0.15	4	31.00002	0	1	;
	3976	3981	875	3062.4	1.122579921	0.15	4	31.00002	0	1	;
	3981	3976	875	3062.4	1.122579921	0.15	4	31.00002	0	1	;
	3980	3975	875	2112	0.774193049	0.15	4	31.00002	0	1	;
	3975	3980	875	2112	0.774193049	0.15	4	31.00002	0	1	;
	3967	3934	875	739.2	0.270967567	0.15	4	31.00002	0	1	;
	3934	3967	875	739.2	0.270967567	0.15	4	31.00002	0	1	;
	4940	4942	875	4012.8	1.470966793	0.15	4	31.00002	0	1	;
	4942	4940	875	4012.8	1.470966793	0.15	4	31.00002	0	1	;
	5191	4940	875	3326.4	1.219354052	0.15	4	31.00002	0	1	;
	4940	5191	875	3326.4	1.219354052	0.15	4	31.00002	0	1	;
	7364	1256	875	369.6	0.135483784	0.15	4	31.00002	0	1	;
	1256	7364	875	369.6	0.135483784	0.15	4	31.00002	0	1	;
	2228	6410	900	1320	0.468750293	0.15	4	31.99998	0	1	;
	6410	2228	900	1320	0.468750293	0.15	4	31.99998	0	1	;
	2225	2233	900	1161.6	0.412500258	0.15	4	31.99998	0	1	;
	2233	2225	900	1161.6	0.412500258	0.15	4	31.99998	0	1	;
	4951	4989	900	1108.8	0.393750246	0.15	4	31.99998	0	1	;
	4989	4951	900	1108.8	0.393750246	0.15	4	31.99998	0	1	;
	6410	2233	900	1584	0.562500352	0.15	4	31.99998	0	1	;
	2233	6410	900	1584	0.562500352	0.15	4	31.99998	0	1	;
	6274	6525	1650	844.8	0.290909091	0.15	4	33	0	1	;
	2351	6526	1650	844.8	0.290909091	0.15	4	33	0	1	;
	6277	6274	1650	264	0.090909091	0.15	4	33	0	1	;
	6275	6276	1650	264	0.090909091	0.15	4	33	0	1	;
	6352	6354	1650	316.8	0.109090909	0.15	4	33	0	1	;
	6354	5665	1650	422.4	0.145454545	0.15	4	33	0	1	;
	6525	2351	1650	844.8	0.290909091	0.15	4	33	0	1	;
	6526	6275	1650	792	0.272727273	0.15	4	33	0	1	;
	1271	6405	825	739.2	0.254545455	0.15	4	33	0	1	;
	6405	1271	825	739.2	0.254545455	0.15	4	33	0	1	;
	1330	1341	825	2270.4	0.781818182	0.15	4	33	0	1	;
	1341	1330	825	2270.4	0.781818182	0.15	4	33	0	1	;
	1329	1330	825	2059.2	0.709090909	0.15	4	33	0	1	;
	1330	1329	825	2059.2	0.709090909	0.15	4	33	0	1	;
	1341	1331	825	4171.2	1.436363636	0.15	4	33	0	1	;
	1331	1341	825	4171.2	1.436363636	0.15	4	33	0	1	;
	1550	1563	825	1267.2	0.436363636	0.15	4	33	0	1	;
	1563	1550	825	1267.2	0.436363636	0.15	4	33	0	1	;
	1572	1573	825	422.4	0.145454545	0.15	4	33	0	1	;
	1573	1572	825	422.4	0.145454545	0.15	4	33	0	1	;
	1573	1575	825	1214.4	0.418181818	0.15	4	33	0	1	;
	1575	1573	825	1214.4	0.418181818	0.15	4	33	0	1	;
	1576	1574	825	1056	0.363636364	0.15	4	33	0	1	;
	1574	1576	825	1056	0.363636364	0.15	4	33	0	1	;
	1574	1572	825	316.8	0.109090909	0.15	4	33	0	1	;
	1572	1574	825	316.8	0.109090909	0.15	4	33	0	1	;
	1625	1626	825	844.8	0.290909091	0.15	4	33	0	1	;
	1626	1625	825	844.8	0.290909091	0.15	4	33	0	1	;
	1626	1622	825	422.4	0.145454545	0.15	4	33	0	1	;
	1622	1626	825	422.4	0.145454545	0.15	4	33	0	1	;
	1622	1618	825	792	0.272727273	0.15	4	33	0	1	;
	1618	1622	825	792	0.272727273	0.15	4	33	0	1	;
	1432	1691	825	1795.2	0.618181818	0.15	4	33	0	1	;
	1691	1432	825	1795.2	0.618181818	0.15	4	33	0	1	;
	1691	1271	825	2323.2	0.8	0.15	4	33	0	1	;
	1271	1691	825	2323.2	0.8	0.15	4	33	0	1	;
	1708	1709	825	3326.4	1.145454545	0.15	4	33	0	1	;
	1709	1708	825	3326.4	1.145454545	0.15	4	33	0	1	;
	1782	6425	825	211.2	0.072727273	0.15	4	33	0	1	;
	6425	1782	825	211.2	0.072727273	0.15	4	33	0	1	;
	1784	1785	825	2745.6	0.945454545	0.15	4	33	0	1	;
	1785	1784	825	2745.6	0.945454545	0.15	4	33	0	1	;
	1858	1859	825	2956.8	1.018181818	0.15	4	33	0	1	;
	1859	1858	825	2956.8	1.018181818	0.15	4	33	0	1	;
	1859	1837	825	3062.4	1.054545455	0.15	4	33	0	1	;
	1837	1859	825	3062.4	1.054545455	0.15	4	33	0	1	;
	1257	1255	825	2006.4	0.690909091	0.15	4	33	0	1	;
	1255	1257	825	2006.4	0.690909091	0.15	4	33	0	1	;
	1255	1869	825	844.8	0.290909091	0.15	4	33	0	1	;
	1869	1255	825	844.8	0.290909091	0.15	4	33	0	1	;
	1869	1858	825	844.8	0.290909091	0.15	4	33	0	1	;
	1858	1869	825	844.8	0.290909091	0.15	4	33	0	1	;
	1873	1864	825	1161.6	0.4	0.15	4	33	0	1	;
	1864	1873	825	1161.6	0.4	0.15	4	33	0	1	;
	1272	6792	825	1953.6	0.672727273	0.15	4	33	0	1	;
	6792	1272	825	1953.6	0.672727273	0.15	4	33	0	1	;
	2007	2018	825	1320	0.454545455	0.15	4	33	0	1	;
	2018	2007	825	1320	0.454545455	0.15	4	33	0	1	;
	2018	2032	825	580.8	0.2	0.15	4	33	0	1	;
	2032	2018	825	580.8	0.2	0.15	4	33	0	1	;
	2056	2019	825	739.2	0.254545455	0.15	4	33	0	1	;
	2019	2056	825	739.2	0.254545455	0.15	4	33	0	1	;
	2057	2007	825	528	0.181818182	0.15	4	33	0	1	;
	2007	2057	825	528	0.181818182	0.15	4	33	0	1	;
	2019	2057	825	369.6	0.127272727	0.15	4	33	0	1	;
	2057	2019	825	369.6	0.127272727	0.15	4	33	0	1	;
	2105	2106	825	2534.4	0.872727273	0.15	4	33	0	1	;
	2106	2105	825	2534.4	0.872727273	0.15	4	33	0	1	;
	2120	2124	825	3854.4	1.327272727	0.15	4	33	0	1	;
	2124	2120	825	3854.4	1.327272727	0.15	4	33	0	1	;
	2122	2120	825	2534.4	0.872727273	0.15	4	33	0	1	;
	2120	2122	825	2534.4	0.872727273	0.15	4	33	0	1	;
	2080	2121	825	2534.4	0.872727273	0.15	4	33	0	1	;
	2121	2080	825	2534.4	0.872727273	0.15	4	33	0	1	;
	2121	2122	825	1848	0.636363636	0.15	4	33	0	1	;
	2122	2121	825	1848	0.636363636	0.15	4	33	0	1	;
	2106	6396	825	1848	0.636363636	0.15	4	33	0	1	;
	6396	2106	825	1848	0.636363636	0.15	4	33	0	1	;
	2128	2125	825	4118.4	1.418181818	0.15	4	33	0	1	;
	2125	2128	825	4118.4	1.418181818	0.15	4	33	0	1	;
	2124	2128	825	1478.4	0.509090909	0.15	4	33	0	1	;
	2128	2124	825	1478.4	0.509090909	0.15	4	33	0	1	;
	2151	2152	825	2798.4	0.963636364	0.15	4	33	0	1	;
	2152	2151	825	2798.4	0.963636364	0.15	4	33	0	1	;
	2088	2160	825	2851.2	0.981818182	0.15	4	33	0	1	;
	2160	2088	825	2851.2	0.981818182	0.15	4	33	0	1	;
	1803	2180	825	4963.2	1.709090909	0.15	4	33	0	1	;
	2180	1803	825	4963.2	1.709090909	0.15	4	33	0	1	;
	1709	2180	825	3115.2	1.072727273	0.15	4	33	0	1	;
	2180	1709	825	3115.2	1.072727273	0.15	4	33	0	1	;
	2105	1709	825	2270.4	0.781818182	0.15	4	33	0	1	;
	1709	2105	825	2270.4	0.781818182	0.15	4	33	0	1	;
	2176	2181	825	3220.8	1.109090909	0.15	4	33	0	1	;
	2181	2176	825	3220.8	1.109090909	0.15	4	33	0	1	;
	2176	2169	825	844.8	0.290909091	0.15	4	33	0	1	;
	2169	2176	825	844.8	0.290909091	0.15	4	33	0	1	;
	2179	1803	825	2217.6	0.763636364	0.15	4	33	0	1	;
	1803	2179	825	2217.6	0.763636364	0.15	4	33	0	1	;
	1711	2179	825	1795.2	0.618181818	0.15	4	33	0	1	;
	2179	1711	825	1795.2	0.618181818	0.15	4	33	0	1	;
	2200	2203	825	1531.2	0.527272727	0.15	4	33	0	1	;
	2203	2200	825	1531.2	0.527272727	0.15	4	33	0	1	;
	2408	2286	825	4276.8	1.472727273	0.15	4	33	0	1	;
	2286	2408	825	4276.8	1.472727273	0.15	4	33	0	1	;
	2286	1708	825	1320	0.454545455	0.15	4	33	0	1	;
	1708	2286	825	1320	0.454545455	0.15	4	33	0	1	;
	2611	2612	825	1848	0.636363636	0.15	4	33	0	1	;
	2612	2611	825	1848	0.636363636	0.15	4	33	0	1	;
	1785	6435	825	4171.2	1.436363636	0.15	4	33	0	1	;
	6435	1785	825	4171.2	1.436363636	0.15	4	33	0	1	;
	2713	2706	825	3326.4	1.145454545	0.15	4	33	0	1	;
	2706	2713	825	3326.4	1.145454545	0.15	4	33	0	1	;
	2713	6380	825	3960	1.363636364	0.15	4	33	0	1	;
	6380	2713	825	3960	1.363636364	0.15	4	33	0	1	;
	3390	6423	825	105.6	0.036363636	0.15	4	33	0	1	;
	6423	3390	825	105.6	0.036363636	0.15	4	33	0	1	;
	3398	3397	825	3590.4	1.236363636	0.15	4	33	0	1	;
	3397	3398	825	3590.4	1.236363636	0.15	4	33	0	1	;
	1750	1784	825	4118.4	1.418181818	0.15	4	33	0	1	;
	1784	1750	825	4118.4	1.418181818	0.15	4	33	0	1	;
	1786	3397	825	1848	0.636363636	0.15	4	33	0	1	;
	3397	1786	825	1848	0.636363636	0.15	4	33	0	1	;
	1784	1786	825	580.8	0.2	0.15	4	33	0	1	;
	1786	1784	825	580.8	0.2	0.15	4	33	0	1	;
	3398	2813	825	211.2	0.072727273	0.15	4	33	0	1	;
	2813	3398	825	211.2	0.072727273	0.15	4	33	0	1	;
	3404	3405	825	1425.6	0.490909091	0.15	4	33	0	1	;
	3405	3404	825	1425.6	0.490909091	0.15	4	33	0	1	;
	3470	3404	825	2956.8	1.018181818	0.15	4	33	0	1	;
	3404	3470	825	2956.8	1.018181818	0.15	4	33	0	1	;
	3405	6315	825	580.8	0.2	0.15	4	33	0	1	;
	6315	3405	825	580.8	0.2	0.15	4	33	0	1	;
	3728	3730	825	1848	0.636363636	0.15	4	33	0	1	;
	3730	3728	825	1848	0.636363636	0.15	4	33	0	1	;
	3741	3730	825	1478.4	0.509090909	0.15	4	33	0	1	;
	3730	3741	825	1478.4	0.509090909	0.15	4	33	0	1	;
	2768	6506	825	5121.6	1.763636364	0.15	4	33	0	1	;
	6506	2768	825	5121.6	1.763636364	0.15	4	33	0	1	;
	2768	2812	825	3907.2	1.345454545	0.15	4	33	0	1	;
	2812	2768	825	3907.2	1.345454545	0.15	4	33	0	1	;
	4510	6454	825	158.4	0.054545455	0.15	4	33	0	1	;
	6454	4510	825	158.4	0.054545455	0.15	4	33	0	1	;
	4526	4527	825	6600	2.272727273	0.15	4	33	0	1	;
	4527	4526	825	6600	2.272727273	0.15	4	33	0	1	;
	1138	5986	825	3273.6	1.127272727	0.15	4	33	0	1	;
	5986	1138	825	3273.6	1.127272727	0.15	4	33	0	1	;
	4534	1138	825	1214.4	0.418181818	0.15	4	33	0	1	;
	1138	4534	825	1214.4	0.418181818	0.15	4	33	0	1	;
	4605	4606	825	2692.8	0.927272727	0.15	4	33	0	1	;
	4606	4605	825	2692.8	0.927272727	0.15	4	33	0	1	;
	4656	4651	825	2692.8	0.927272727	0.15	4	33	0	1	;
	4651	4656	825	2692.8	0.927272727	0.15	4	33	0	1	;
	4778	4779	825	1848	0.636363636	0.15	4	33	0	1	;
	4779	4778	825	1848	0.636363636	0.15	4	33	0	1	;
	4792	6681	825	2059.2	0.709090909	0.15	4	33	0	1	;
	6681	4792	825	2059.2	0.709090909	0.15	4	33	0	1	;
	4794	4792	825	3643.2	1.254545455	0.15	4	33	0	1	;
	4792	4794	825	3643.2	1.254545455	0.15	4	33	0	1	;
	4795	4778	825	2640	0.909090909	0.15	4	33	0	1	;
	4778	4795	825	2640	0.909090909	0.15	4	33	0	1	;
	4797	7085	825	1425.6	0.490909091	0.15	4	33	0	1	;
	7085	4797	825	1425.6	0.490909091	0.15	4	33	0	1	;
	4798	4797	825	1056	0.363636364	0.15	4	33	0	1	;
	4797	4798	825	1056	0.363636364	0.15	4	33	0	1	;
	5885	4805	825	3432	1.181818182	0.15	4	33	0	1	;
	4805	5885	825	3432	1.181818182	0.15	4	33	0	1	;
	4805	7093	825	897.6	0.309090909	0.15	4	33	0	1	;
	7093	4805	825	897.6	0.309090909	0.15	4	33	0	1	;
	4847	4846	825	7128	2.454545455	0.15	4	33	0	1	;
	4846	4847	825	7128	2.454545455	0.15	4	33	0	1	;
	4876	4877	825	3432	1.181818182	0.15	4	33	0	1	;
	4877	4876	825	3432	1.181818182	0.15	4	33	0	1	;
	4996	4555	825	1056	0.363636364	0.15	4	33	0	1	;
	4555	4996	825	1056	0.363636364	0.15	4	33	0	1	;
	1129	4999	825	792	0.272727273	0.15	4	33	0	1	;
	4999	1129	825	792	0.272727273	0.15	4	33	0	1	;
	5027	6581	825	3168	1.090909091	0.15	4	33	0	1	;
	6581	5027	825	3168	1.090909091	0.15	4	33	0	1	;
	5027	4847	825	3115.2	1.072727273	0.15	4	33	0	1	;
	4847	5027	825	3115.2	1.072727273	0.15	4	33	0	1	;
	5137	4879	825	3062.4	1.054545455	0.15	4	33	0	1	;
	4879	5137	825	3062.4	1.054545455	0.15	4	33	0	1	;
	5152	5161	825	1372.8	0.472727273	0.15	4	33	0	1	;
	5161	5152	825	1372.8	0.472727273	0.15	4	33	0	1	;
	5335	5333	825	2851.2	0.981818182	0.15	4	33	0	1	;
	5333	5335	825	2851.2	0.981818182	0.15	4	33	0	1	;
	5283	5291	825	2692.8	0.927272727	0.15	4	33	0	1	;
	5291	5283	825	2692.8	0.927272727	0.15	4	33	0	1	;
	5345	4876	825	4488	1.545454545	0.15	4	33	0	1	;
	4876	5345	825	4488	1.545454545	0.15	4	33	0	1	;
	5288	5292	825	1425.6	0.490909091	0.15	4	33	0	1	;
	5292	5288	825	1425.6	0.490909091	0.15	4	33	0	1	;
	5333	5324	825	2270.4	0.781818182	0.15	4	33	0	1	;
	5324	5333	825	2270.4	0.781818182	0.15	4	33	0	1	;
	5338	5336	825	1320	0.454545455	0.15	4	33	0	1	;
	5336	5338	825	1320	0.454545455	0.15	4	33	0	1	;
	5336	5345	825	897.6	0.309090909	0.15	4	33	0	1	;
	5345	5336	825	897.6	0.309090909	0.15	4	33	0	1	;
	5292	5364	825	2059.2	0.709090909	0.15	4	33	0	1	;
	5364	5292	825	2059.2	0.709090909	0.15	4	33	0	1	;
	4907	4905	825	1636.8	0.563636364	0.15	4	33	0	1	;
	4905	4907	825	1636.8	0.563636364	0.15	4	33	0	1	;
	5457	5940	825	950.4	0.327272727	0.15	4	33	0	1	;
	5940	5457	825	950.4	0.327272727	0.15	4	33	0	1	;
	4877	5452	825	792	0.272727273	0.15	4	33	0	1	;
	5452	4877	825	792	0.272727273	0.15	4	33	0	1	;
	5495	5496	825	12460.8	4.290909091	0.15	4	33	0	1	;
	5496	5495	825	12460.8	4.290909091	0.15	4	33	0	1	;
	5512	5500	825	4752	1.636363636	0.15	4	33	0	1	;
	5500	5512	825	4752	1.636363636	0.15	4	33	0	1	;
	5515	5513	825	5491.2	1.890909091	0.15	4	33	0	1	;
	5513	5515	825	5491.2	1.890909091	0.15	4	33	0	1	;
	5497	5512	825	3960	1.363636364	0.15	4	33	0	1	;
	5512	5497	825	3960	1.363636364	0.15	4	33	0	1	;
	5496	5497	825	633.6	0.218181818	0.15	4	33	0	1	;
	5497	5496	825	633.6	0.218181818	0.15	4	33	0	1	;
	5510	4605	825	5121.6	1.763636364	0.15	4	33	0	1	;
	4605	5510	825	5121.6	1.763636364	0.15	4	33	0	1	;
	5513	5519	825	2640	0.909090909	0.15	4	33	0	1	;
	5519	5513	825	2640	0.909090909	0.15	4	33	0	1	;
	5519	5510	825	2164.8	0.745454545	0.15	4	33	0	1	;
	5510	5519	825	2164.8	0.745454545	0.15	4	33	0	1	;
	4597	4607	825	950.4	0.327272727	0.15	4	33	0	1	;
	4607	4597	825	950.4	0.327272727	0.15	4	33	0	1	;
	5940	5453	825	264	0.090909091	0.15	4	33	0	1	;
	5453	5940	825	264	0.090909091	0.15	4	33	0	1	;
	5985	4526	825	2006.4	0.690909091	0.15	4	33	0	1	;
	4526	5985	825	2006.4	0.690909091	0.15	4	33	0	1	;
	5986	5985	825	580.8	0.2	0.15	4	33	0	1	;
	5985	5986	825	580.8	0.2	0.15	4	33	0	1	;
	4751	6815	825	1214.4	0.418181818	0.15	4	33	0	1	;
	6815	4751	825	1214.4	0.418181818	0.15	4	33	0	1	;
	6247	6248	825	369.6	0.127272727	0.15	4	33	0	1	;
	6248	6247	825	369.6	0.127272727	0.15	4	33	0	1	;
	6380	1781	825	2851.2	0.981818182	0.15	4	33	0	1	;
	1781	6380	825	2851.2	0.981818182	0.15	4	33	0	1	;
	6395	6752	825	105.6	0.036363636	0.15	4	33	0	1	;
	6752	6395	825	105.6	0.036363636	0.15	4	33	0	1	;
	6396	6399	825	2534.4	0.872727273	0.15	4	33	0	1	;
	6399	6396	825	2534.4	0.872727273	0.15	4	33	0	1	;
	6399	6751	825	1953.6	0.672727273	0.15	4	33	0	1	;
	6751	6399	825	1953.6	0.672727273	0.15	4	33	0	1	;
	6405	1272	825	3062.4	1.054545455	0.15	4	33	0	1	;
	1272	6405	825	3062.4	1.054545455	0.15	4	33	0	1	;
	4897	6413	825	2745.6	0.945454545	0.15	4	33	0	1	;
	6413	4897	825	2745.6	0.945454545	0.15	4	33	0	1	;
	6413	4596	825	2112	0.727272727	0.15	4	33	0	1	;
	4596	6413	825	2112	0.727272727	0.15	4	33	0	1	;
	4596	4606	825	1214.4	0.418181818	0.15	4	33	0	1	;
	4606	4596	825	1214.4	0.418181818	0.15	4	33	0	1	;
	6423	1750	825	4065.6	1.4	0.15	4	33	0	1	;
	1750	6423	825	4065.6	1.4	0.15	4	33	0	1	;
	6425	1781	825	1584	0.545454545	0.15	4	33	0	1	;
	1781	6425	825	1584	0.545454545	0.15	4	33	0	1	;
	6505	2840	825	158.4	0.054545455	0.15	4	33	0	1	;
	2840	6505	825	158.4	0.054545455	0.15	4	33	0	1	;
	6506	4489	825	158.4	0.054545455	0.15	4	33	0	1	;
	4489	6506	825	158.4	0.054545455	0.15	4	33	0	1	;
	2840	6507	825	158.4	0.054545455	0.15	4	33	0	1	;
	6507	2840	825	158.4	0.054545455	0.15	4	33	0	1	;
	4489	6508	825	105.6	0.036363636	0.15	4	33	0	1	;
	6508	4489	825	105.6	0.036363636	0.15	4	33	0	1	;
	6513	7005	825	158.4	0.054545455	0.15	4	33	0	1	;
	7005	6513	825	158.4	0.054545455	0.15	4	33	0	1	;
	6581	4942	825	1214.4	0.418181818	0.15	4	33	0	1	;
	4942	6581	825	1214.4	0.418181818	0.15	4	33	0	1	;
	6121	6660	825	1214.4	0.418181818	0.15	4	33	0	1	;
	6660	6121	825	1214.4	0.418181818	0.15	4	33	0	1	;
	6659	6247	825	3643.2	1.254545455	0.15	4	33	0	1	;
	6247	6659	825	3643.2	1.254545455	0.15	4	33	0	1	;
	6660	6659	825	2692.8	0.927272727	0.15	4	33	0	1	;
	6659	6660	825	2692.8	0.927272727	0.15	4	33	0	1	;
	6686	6687	825	3273.6	1.127272727	0.15	4	33	0	1	;
	6687	6686	825	3273.6	1.127272727	0.15	4	33	0	1	;
	6687	6513	825	3590.4	1.236363636	0.15	4	33	0	1	;
	6513	6687	825	3590.4	1.236363636	0.15	4	33	0	1	;
	6740	6741	825	3168	1.090909091	0.15	4	33	0	1	;
	6741	6740	825	3168	1.090909091	0.15	4	33	0	1	;
	6744	6746	825	1108.8	0.381818182	0.15	4	33	0	1	;
	6746	6744	825	1108.8	0.381818182	0.15	4	33	0	1	;
	6745	6744	825	1848	0.636363636	0.15	4	33	0	1	;
	6744	6745	825	1848	0.636363636	0.15	4	33	0	1	;
	6746	5452	825	2006.4	0.690909091	0.15	4	33	0	1	;
	5452	6746	825	2006.4	0.690909091	0.15	4	33	0	1	;
	6751	6395	825	316.8	0.109090909	0.15	4	33	0	1	;
	6395	6751	825	316.8	0.109090909	0.15	4	33	0	1	;
	6752	2125	825	1056	0.363636364	0.15	4	33	0	1	;
	2125	6752	825	1056	0.363636364	0.15	4	33	0	1	;
	6792	1972	825	580.8	0.2	0.15	4	33	0	1	;
	1972	6792	825	580.8	0.2	0.15	4	33	0	1	;
	6815	4772	825	1161.6	0.4	0.15	4	33	0	1	;
	4772	6815	825	1161.6	0.4	0.15	4	33	0	1	;
	2336	2206	825	3326.4	1.145454545	0.15	4	33	0	1	;
	2206	2336	825	3326.4	1.145454545	0.15	4	33	0	1	;
	7005	6514	825	158.4	0.054545455	0.15	4	33	0	1	;
	6514	7005	825	158.4	0.054545455	0.15	4	33	0	1	;
	6422	3393	825	2587.2	0.890909091	0.15	4	33	0	1	;
	3393	6422	825	2587.2	0.890909091	0.15	4	33	0	1	;
